angle_slope,auxiliaries_power_loss,engine_capacity,engine_max_power,f0,f1,f2,has_start_stop,n_wheel_drive,vehicle_mass,AvgV,InitT,av_engine_speeds_out_pos_pow,av_missing_powers_pos_pow,av_neg_motive_powers,av_pos_accelerations,av_pos_engine_powers_out,av_pos_motive_powers,av_vel_pos_mov_pow,co2_emission,max_power_required,specific_fuel_consumption,sufficient_power,time_percentage_neg_mov_pow,time_percentage_pos_mov_pow,willans_a,willans_b,willans_efficiency
0.021013989,0.527379226,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,32.5739011,79.99245148,1360.169964,0,-6.029227764,0.473285486,8.301502376,8.157781779,36.16113208,172.1883857,27.33372571,261.6243113,1,0.214285714,0.728021978,195.6528239,547.6624591,0.315600668
-0.027355401,0.901580653,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,32.5739011,60.27529528,1344.575985,0,-5.956496234,0.473285486,4.312269603,4.871330971,33.14713376,102.2981225,20.64882492,315.8343264,1,0.510989011,0.431318681,190.3478958,541.1313206,0.261430758
-0.033359938,0.773319157,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,32.5739011,57.27811472,1327.408987,0,-6.126848807,0.473285486,3.947880003,4.864727825,30.7379562,94.09682301,19.64443663,325.3876271,1,0.565934066,0.376373626,190.134081,533.96477,0.253755215
0.0004889,0.054411356,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,32.5739011,68.31308946,1363.027565,0,-6.538661567,0.473285486,5.885478027,6.204095209,36.07012448,131.5371343,23.88100036,285.4325523,1,0.28021978,0.662087912,192.1756371,548.8615252,0.289276071
-0.003135792,0.872583396,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,32.5739011,72.97877074,1363.255371,0,-6.536343422,0.473285486,6.149827343,5.871382229,36.28893617,134.5140598,24.08084335,280.5658891,1,0.296703297,0.645604396,191.6659078,546.719536,0.29429382
0.016283553,1.124548207,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,32.5739011,79.93148974,1362.72032,0,-6.182291847,0.473285486,8.444058665,7.639380536,36.19425287,174.4886775,27.46110131,259.6080093,1,0.225274725,0.717032967,194.8885574,546.4948486,0.318051849
-0.006486385,0.046604786,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,32.5739011,66.83679655,1366.497334,0,-6.77596493,0.473285486,5.25748515,5.488836693,36.11287554,119.1242059,22.76805179,294.6532668,1,0.302197802,0.64010989,190.4054253,548.0814785,0.280223628
-0.007562395,1.045663811,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,32.5739011,71.86498707,1350.729381,0,-6.772849469,0.473285486,5.825327627,5.398456045,36.04112554,128.6769745,23.57274759,284.3935945,1,0.307692308,0.634615385,191.443317,541.4658193,0.290332866
0.028744038,0.689960263,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,32.5739011,80.00265625,1353.984914,0,-5.35411873,0.473285486,9.156198967,9.046304441,36.03183521,189.4544482,28.4907232,255.4001254,1,0.208791209,0.733516484,196.1146081,542.8299916,0.323291961
-0.021010932,0.640047122,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,32.5739011,63.31978171,1349.536539,0,-6.099761709,0.473285486,4.502904541,4.805888217,34.3627027,105.4237844,21.21333396,309.808847,1,0.434065934,0.508241758,189.671678,540.9662038,0.266515331
-0.008516821,0.317184339,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,32.5739011,67.40664291,1356.600043,0,-6.643012609,0.473285486,5.211380452,5.370512819,36.06651982,119.0990946,22.72102872,294.8804868,1,0.318681319,0.623626374,190.5076688,543.9264634,0.280007702
-0.022003542,0.254343381,1968,105,127.605883,0.35387124,0.032859953,1,2,1359,32.5739011,59.55395426,1252.277634,0,-6.251294847,0.473285486,4.34399279,5.102090482,34.01299435,111.4089831,20.00455178,334.9574775,1,0.456043956,0.486263736,189.9700904,629.8241641,0.246505341
-0.02853698,0.923693811,1968,105,127.605883,0.35387124,0.032859953,1,2,1359,32.5739011,59.93374476,1250.658575,0,-6.278123713,0.473285486,4.457924217,5.04145217,32.69084967,110.5943918,19.67871707,331.2237202,1,0.521978022,0.42032967,190.1343463,628.9657371,0.249284101
-0.036607383,1.593133862,1968,105,127.605883,0.35387124,0.032859953,1,2,1359,32.5739011,60.03553258,1249.782141,0,-6.5178351,0.473285486,4.374957841,5.160791769,29.556,107.039259,19.11885554,333.7116497,1,0.598901099,0.343406593,190.0528452,628.5012136,0.247425607
-0.027379184,0.26285975,1968,105,127.605883,0.35387124,0.032859953,1,2,1359,32.5739011,57.50174339,1247.433893,0,-6.189416069,0.473285486,4.054984324,5.115746667,33.00064516,105.676857,19.19087224,344.4074601,1,0.516483516,0.425824176,189.7195208,627.2571693,0.239741634
-0.012208082,0.98613922,1560,73,130.8627118,0.269690535,0.035206944,0,2,1394,32.5739011,73.76254936,1331.075994,0,-7.043201932,0.473285486,5.728330801,5.469106942,35.87788018,123.9276751,24.0250138,282.4491755,1,0.346153846,0.596153846,190.9080441,524.3778826,0.292331557
0.044363421,0.518409414,1560,73,130.8627118,0.269690535,0.035206944,0,2,1394,32.5739011,79.95137277,1318.349121,0.011235939,-5.106008712,0.473285486,10.97309912,11.25571839,35.79964413,230.438575,32.40587178,246.4427413,0,0.17032967,0.771978022,199.13978,519.0600833,0.335042562
0.025385323,1.562684464,1560,88,130.5810847,0.269690535,0.035206944,1,2,1391,32.5739011,79.91365426,1187.917232,0,-6.155434286,0.473285486,9.827497771,9.199889012,36.03183521,199.4800133,29.35396742,250.0472821,1,0.208791209,0.733516484,202.4038199,468.2160179,0.330212777
-0.034765465,1.097081097,1560,88,137.733941,0.269690535,0.035206944,1,2,1472,32.5739011,54.66918275,1168.893215,0,-6.976923759,0.473285486,4.563165007,5.592147702,29.98837209,92.61128944,20.49574347,294.4694859,1,0.587912088,0.354395604,193.5458681,460.5311211,0.280398518
0.030334375,0.125017223,1997,110,141.6242597,0.269690535,0.035206944,0,2,1516,32.5739011,79.96741103,1227.430063,0,-6.153418828,0.473285486,10.31031117,10.68600346,36.03183521,219.6450976,31.44302494,260.6717624,1,0.208791209,0.733516484,200.0433288,625.0980165,0.316753938
0.059565041,0.033344109,1248,70,110.4417733,0.372811804,0.032331883,1,2,1166,32.5739011,80.00206481,1293.896981,0.005345373,-3.786014431,0.473285486,10.49632687,10.75865026,35.59288136,218.2076779,28.25124607,243.2906312,0,0.131868132,0.81043956,204.6784568,405.2860037,0.339383424
0.04709056,1.511703703,1248,70,110.4417733,0.372811804,0.032331883,1,2,1166,32.5739011,79.98234604,1298.197707,0.002524503,-4.224990257,0.473285486,10.46431386,9.712554071,35.60736842,220.5302365,27.79926111,243.327794,0,0.159340659,0.782967033,204.4638715,406.6842837,0.33933159
0.008443592,0.625036703,1560,85,180.0078101,-0.010381725,0.043015469,1,2,1947,32.5739011,79.01887231,1293.52451,0.008755468,-9.539553418,0.473285486,10.12498004,10.10977577,36.14899598,192.7351507,35.43673926,249.9006305,0,0.258241758,0.684065934,199.4405167,510.9076453,0.330406559
-0.02482514,0.411007476,1968,135,140.0978276,0.299272108,0.034382198,1,2,1499,32.5739011,54.89895968,1192.398563,0,-6.82743891,0.473285486,4.689758008,5.635634687,33.39815951,113.8077784,21.52106836,322.8071807,1,0.494505495,0.447802198,193.8328781,604.8582685,0.255783676
-0.014585434,0.245162433,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,32.5739011,60.87868065,1202.560533,0,-7.560644972,0.473285486,5.20389611,5.611130001,35.69052133,112.7899243,23.04534589,284.5028668,1,0.362637363,0.57967033,193.5294246,473.4163416,0.290221354
-0.014186587,1.353286258,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,32.5739011,66.72256229,1203.911379,0,-7.507461111,0.473285486,5.983053766,5.669046206,35.69052133,125.9903554,24.22021492,274.0001605,1,0.362637363,0.57967033,194.7822631,473.9649398,0.301345836
-0.008074735,0.819251718,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,32.5739011,66.9215228,1198.659007,0,-7.822810985,0.473285486,6.148492162,6.077842632,35.9349345,129.5720758,24.71103447,271.92226,1,0.313186813,0.629120879,195.1826727,471.8327508,0.303648577
-0.026203064,0.066381631,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,32.5739011,54.83719407,1187.07472,0,-6.775225107,0.473285486,4.374865084,5.641554916,33.14713376,94.00918668,20.92443798,299.2861935,1,0.510989011,0.431318681,192.5084107,467.1383934,0.275885788
0.065771245,0.079399747,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,32.5739011,80.04203505,1211.834789,0,-4.652778646,0.473285486,14.04181115,14.25995611,35.390301,287.7443466,36.6219278,243.3844815,1,0.120879121,0.821428571,209.4012644,477.1859164,0.339252556
0.007534495,0.260862656,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,32.5739011,71.83417202,1203.477189,0,-7.304036075,0.473285486,7.404248281,7.789443385,36.14899598,152.5769078,26.76441996,261.1886247,1,0.258241758,0.684065934,197.1998747,473.7885921,0.316127119
0.011480838,0.512340917,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,32.5739011,75.11338505,1205.110693,0,-6.976217738,0.473285486,8.315631019,8.307351933,36.24741036,167.6357158,27.98330867,255.8009057,1,0.252747253,0.68956044,198.7454485,474.4521299,0.322785438
-0.030301827,0.312852849,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,32.5739011,54.32287727,1180.923282,0,-6.754061224,0.473285486,4.388830439,5.796163457,30.98489209,90.92327704,20.48498039,298.5306399,1,0.56043956,0.381868132,192.6595704,464.6501726,0.27658403
-0.024329494,1.041716524,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,32.5739011,60.22534648,1198.202078,0,-6.800728075,0.473285486,5.030240453,5.61474982,33.13878788,107.1883255,22.21125591,287.1031892,1,0.489010989,0.453296703,193.3407981,471.6473725,0.28759279
0.026490839,0.497587166,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,32.5739011,80.00364309,1213.022135,0,-6.512600646,0.473285486,9.915666406,9.970369524,36.03183521,195.4328251,30.16959598,249.5522184,1,0.208791209,0.733516484,201.379051,477.6690579,0.330867856
0.070976875,0.018964742,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,32.5739011,80.14502644,1219.399629,0.003063744,-4.257713772,0.473285486,14.5234148,14.9109366,35.38305648,300.0788935,37.427671,243.1357131,0,0.115384615,0.826923077,210.0673039,480.2662246,0.339599668
0.058041012,1.353174184,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,32.5739011,80.2435325,1217.983505,0,-4.577673445,0.473285486,13.96353932,13.61327366,35.73114187,289.6261185,36.60366553,243.3360839,1,0.148351648,0.793956044,208.9831018,479.6892151,0.33932003
0.063559762,0.781489408,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,32.5739011,80.19225832,1215.419636,0,-4.507796053,0.473285486,14.14782964,14.13216269,35.59288136,293.6598197,36.95117767,243.2982482,1,0.131868132,0.81043956,209.4665575,478.6449965,0.339372798
0.037586239,0.490295012,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,32.5739011,79.98714041,1207.962897,0,-5.645627248,0.473285486,11.17506133,11.34474018,35.63479853,223.9576247,32.01525225,246.4505226,1,0.192307692,0.75,203.8904643,475.6112608,0.335031983
0.019942641,0.074166577,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,32.5739011,77.76690858,1206.220942,0,-7.111803725,0.473285486,8.758832019,9.079733578,36.16113208,174.765591,28.64938318,253.7194719,1,0.214285714,0.728021978,199.499543,474.9032497,0.325433467
-0.032427026,0.065894636,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,32.5739011,51.93850096,1173.769545,0,-7.006246743,0.473285486,4.44771633,5.610420053,30.7379562,85.28970948,19.8785519,296.7274338,1,0.565934066,0.376373626,192.9077633,461.7604439,0.278264825
-0.035479418,0.41286466,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,32.5739011,52.37388417,1171.602758,0,-7.135006414,0.473285486,4.560671218,5.663742835,29.59133858,84.7985857,19.71472001,294.198411,1,0.593406593,0.348901099,193.1417949,460.8860004,0.280656877
-0.050853881,1.076093661,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,32.5739011,49.11419829,1138.82213,0,-8.33864506,0.473285486,4.768844198,5.607968085,25.98602151,69.93448295,17.80595664,288.1081796,1,0.686813187,0.255494505,194.2275088,447.702292,0.286589598
-0.006018456,0.75601523,1969,140,149.2838187,0.295139528,0.034497416,1,2,1602,32.5739011,65.54236865,1262.844065,0,-8.303035186,0.473285486,6.837176236,6.726679431,36.04112554,154.0880586,26.75007033,289.8303134,1,0.307692308,0.634615385,195.8275828,642.7132357,0.28488672
-0.012681574,1.46042723,1969,140,149.1959062,0.295139528,0.034497416,1,2,1601,32.5739011,65.619959,1259.887866,0,-7.884428673,0.473285486,6.59650703,6.254780476,35.69052133,149.9384514,26.24341349,292.7902229,1,0.362637363,0.57967033,195.5937662,641.1571098,0.28200671
-0.01719907,0.263080527,1969,140,149.2838187,0.295139528,0.034497416,1,2,1602,32.5739011,58.61545732,1260.996728,0,-7.641840082,0.473285486,5.294489042,6.031677419,35.07128205,128.9537446,24.2494941,315.1395492,1,0.406593407,0.535714286,193.9303718,641.7406615,0.262007125
-0.005369177,0.611238901,1969,140,149.1959062,0.295139528,0.034497416,1,2,1601,32.5739011,65.2394523,1262.844065,0,-8.359292896,0.473285486,6.793949999,6.76742944,36.11287554,153.6491604,26.70643129,290.3732768,1,0.302197802,0.64010989,195.7724575,642.7132357,0.284354016
0.021773074,0.576813734,1969,140,149.2838187,0.295139528,0.034497416,1,2,1602,32.5739011,77.91234774,1263.061615,0,-7.630648196,0.473285486,10.10043645,9.895741224,36.03183521,211.1042813,31.55977412,263.7655805,1,0.208791209,0.733516484,200.1220137,642.8278021,0.313038597
0.023422039,1.332258337,1969,140,149.2838187,0.295139528,0.034497416,1,2,1602,32.5739011,79.98964972,1255.067449,0,-7.418923194,0.473285486,10.77118153,10.15499353,36.03183521,226.6354345,32.6064956,260.5821698,1,0.208791209,0.733516484,201.2922634,638.6223448,0.316862844
0.051234985,1.508128857,1969,140,149.1959062,0.295139528,0.034497416,1,2,1601,32.5739011,80.00735407,1261.82485,0,-5.443851545,0.473285486,14.27852846,13.68167081,35.60736842,303.9415413,38.05546402,251.0861455,1,0.159340659,0.782967033,206.1111618,642.1765855,0.328846529
0.032622088,1.24917926,1969,140,149.1959062,0.295139528,0.034497416,1,2,1601,32.5739011,80.02179332,1262.288821,0,-6.233658403,0.473285486,12.06315102,11.59445337,36.03183521,250.7552494,34.1566476,256.1294042,1,0.208791209,0.733516484,202.8745902,642.4208631,0.32237145
0.031816126,1.339392408,1969,140,149.2838187,0.295139528,0.034497416,1,2,1602,32.5739011,79.92910142,1262.288821,0,-6.34132357,0.473285486,12.02482443,11.47448906,36.03183521,250.0744335,34.12198457,256.244772,1,0.208791209,0.733516484,202.8202196,642.4208631,0.32222631
0.006114352,1.343143996,1969,140,149.1959062,0.295139528,0.034497416,1,2,1601,32.5739011,73.35476052,1254.934322,0,-7.897731117,0.473285486,8.714719169,8.135587622,36.07813765,186.5679769,29.49422862,271.7615578,1,0.263736264,0.678571429,198.4886989,638.5523883,0.303828135
-0.010564004,1.260030644,1969,140,149.2838187,0.295139528,0.034497416,1,2,1602,32.5739011,65.82570992,1254.141693,0,-8.228503627,0.473285486,6.704630335,6.300947807,36.10542986,151.3696465,26.43328736,291.0529454,1,0.335164835,0.607142857,195.8745549,638.1359237,0.283689991
0.043330686,1.400957897,1968,110,164.1469839,0.405018149,0.031433957,1,2,1770,32.5739011,80.04295684,1146.444623,0,-6.546296788,0.473285486,14.28674314,13.97156197,35.6827957,292.5367249,40.13679094,247.6001923,1,0.175824176,0.766483516,207.3129274,575.5738052,0.333476346
-0.03274141,0.00780776,1598,70,140.5284124,0.335830486,0.033362936,1,2,1504,32.5739011,53.97305328,1293.091667,0,-7.048275562,0.473285486,4.537220424,5.689046065,30.52518519,87.11702345,20.73305315,304.7611317,1,0.571428571,0.370879121,190.3717327,519.0099172,0.270929586
0.026065117,1.498913255,1598,70,140.5284124,0.335830486,0.033362936,1,2,1504,32.5739011,80.01919517,1330.78471,0.006614833,-6.616660725,0.473285486,10.41254728,9.970683365,36.03183521,213.7730511,32.1366892,249.6153597,0,0.208791209,0.733516484,198.2509489,534.834356,0.330784161
0.010074128,0.95797859,1598,70,140.5284124,0.335830486,0.033362936,1,2,1504,32.5739011,79.61324944,1338.675275,0,-7.206135089,0.473285486,8.578201302,8.149276065,36.24741036,174.509233,29.2081331,258.0313328,1,0.252747253,0.68956044,195.2951972,538.1632003,0.319995275
0.008788226,1.579556443,1598,70,140.5284124,0.335830486,0.033362936,1,2,1504,32.5739011,79.96020199,1333.956789,0,-7.207698602,0.473285486,8.820917326,8.022282674,36.14899598,180.0760094,29.61296096,256.5442357,1,0.258241758,0.684065934,195.7600934,536.1718942,0.321850176
-0.000238552,1.154687277,1995,85,140.5284124,0.335830486,0.033362936,1,2,1504,32.5739011,77.26470042,1210.402003,0,-7.45182131,0.473285486,7.283635267,7.051860905,36.08396624,156.8972563,27.65265885,277.6671133,1,0.291208791,0.651098901,193.898368,610.1409871,0.297366175
0.003506311,0.64483346,1995,85,140.5284124,0.335830486,0.033362936,1,2,1504,32.5739011,76.49513851,1210.634849,0,-7.412352112,0.473285486,7.244776019,7.426374791,36.16666667,157.5391316,27.77412838,278.0784603,1,0.274725275,0.667582418,193.8435977,610.2627127,0.296926296
-0.033809777,0.262486802,1598,85,140.5284124,0.341826377,0.033195769,1,2,1504,32.5739011,52.86985645,1253.130737,0,-7.076886895,0.473285486,4.567659143,5.726682529,30.20381679,89.09998494,20.7916428,302.9891246,1,0.582417582,0.35989011,192.3556021,505.3362207,0.272514096
0.012528158,0.333778073,1598,85,140.5284124,0.341826377,0.033195769,1,2,1504,32.5739011,74.72656191,1298.665066,0,-7.221288811,0.473285486,8.376704395,8.380503786,36.14156863,171.6299511,28.98149659,259.7722675,1,0.241758242,0.700549451,197.1823196,524.2974921,0.31785074
0.006508691,0.639235703,1598,85,140.5284124,0.341826377,0.033195769,1,2,1504,32.5739011,73.14335776,1297.841726,0,-7.336668924,0.473285486,7.651568615,7.746573187,36.07813765,159.9449509,27.96514193,264.5561269,1,0.263736264,0.678571429,196.0795693,523.9530788,0.312103176
0.02147555,0.038137587,1598,85,140.5284124,0.341826377,0.033195769,1,2,1504,32.5739011,78.40242435,1297.548242,0,-7.169991429,0.473285486,8.948235727,9.292629653,36.03183521,181.3484355,29.88650743,256.6491054,1,0.208791209,0.733516484,198.1090378,523.8303247,0.321718664
0.047554632,1.223939648,1995,85,140.5284124,0.335830486,0.033362936,1,2,1504,32.5739011,80.00309048,1216.410202,0.007071682,-5.52955473,0.473285486,12.60206288,12.36208847,35.60736842,265.2679785,36.08161833,249.5367553,0,0.159340659,0.782967033,200.8713922,613.2839659,0.330888358
-0.037756964,0.577537694,1995,85,140.5284124,0.335830486,0.033362936,1,2,1504,32.5739011,56.90301695,1167.99025,0,-7.414244442,0.473285486,4.603503165,5.605334344,29.18130081,91.9316556,20.75086456,319.1298197,1,0.604395604,0.337912088,191.3851302,588.0730823,0.258731094
0.023784571,0.943891102,1995,105,141.5946732,0.335830486,0.033362936,1,2,1516,32.5739011,79.94155228,1200.992682,0,-6.950559677,0.473285486,9.946204298,9.70426198,36.03183521,207.0343439,30.61272425,260.7133073,1,0.208791209,0.733516484,199.3972622,609.8619107,0.316703463
0.027900293,0.957574347,1995,105,141.5946732,0.335830486,0.033362936,1,2,1516,32.5739011,80.01454147,1198.339079,0,-6.450530376,0.473285486,10.34816678,10.31653616,36.03183521,214.9425234,31.32525608,258.8421797,1,0.208791209,0.733516484,200.0414722,608.4795284,0.318992861
-0.014463697,0.245907092,1995,105,141.5946732,0.335830486,0.033362936,1,2,1516,32.5739011,62.9675215,1204.891287,0,-7.673938633,0.473285486,5.243048113,5.699027638,35.69052133,123.0330884,23.41687084,309.753052,1,0.362637363,0.57967033,193.0472097,611.8943462,0.266563337
0.06792513,1.231760256,1995,105,141.5946732,0.335830486,0.033362936,1,2,1516,32.5739011,80.07284935,1210.688291,0,-4.691382492,0.473285486,15.02160338,14.67952338,35.38305648,319.0526476,38.69526831,247.4512506,1,0.115384615,0.826923077,206.5155583,614.9197342,0.333677066
